        67	-0.0048828	+7.3779297	+1.9042969
        68	-0.0048828	+7.3828125	+1.8994141
        69	-0.0048828	+7.3876953	+1.8994141
        70	-0.0048828	+7.3925781	+1.9091797
        71	-0.0048828	+7.3925781	+1.9042969
        72	+0.0000000	+7.3876953	+1.8994141
        73	+0.0000000	+7.3974609	+1.8994141
        74	-0.0048828	+7.3925781	+1.9042969
        75	+0.0000000	+7.3925781	+1.9042969
        76	+0.0000000	+7.3925781	+1.8994141
        77	-0.0048828	+7.3925781	+1.9042969
        78	-0.0097656	+7.3974609	+1.9091797
        79	-0.0097656	+7.3974609	+1.9091797
        80	-0.0048828	+7.3876953	+1.9091797
        81	+0.0000000	+7.3925781	+1.8994141
        82	-0.0048828	+7.3876953	+1.9140625
        83	-0.0048828	+7.3876953	+1.9091797
        84	-0.0048828	+7.3828125	+1.8994141
        85	+0.0000000	+7.3828125	+1.8994141
        86	-0.0048828	+7.3828125	+1.9091797
        87	+0.0000000	+7.3828125	+1.9042969
        88	-0.0048828	+7.3876953	+1.8994141
        89	+0.0000000	+7.3828125	+1.9042969
        90	-0.0048828	+7.3876953	+1.9091797
        91	-0.0048828	+7.3876953	+1.9042969
        92	-0.0048828	+7.3925781	+1.8945313
        93	-0.0097656	+7.3974609	+1.9091797
        94	-0.0048828	+7.3925781	+1.9042969
        95	+0.0000000	+7.3925781	+1.9042969
        96	+0.0000000	+7.3925781	+1.8994141
        97	-0.0048828	+7.3974609	+1.9091797
        98	+0.0000000	+7.3974609	+1.8994141
        99	-0.0048828	+7.3925781	+1.9042969
       100	-0.0048828	+7.3925781	+1.8945313
       101	+0.0000000	+7.3974609	+1.9042969
       102	+0.0000000	+7.3974609	+1.8945313
       103	-0.0048828	+7.4023438	+1.9042969
       104	-0.0048828	+7.4121094	+1.8994141
       105	-0.0048828	+7.4365234	+1.9042969
       106	+0.0000000	+7.4902344	+1.8994141
       107	+0.0000000	+7.5585938	+1.8994141
       108	-0.0048828	+7.6416016	+1.8994141
       109	-0.0048828	+7.7343750	+1.8994141
       110	-0.0048828	+7.8320313	+1.8847656
       111	-0.0048828	+7.9833984	+1.8945313
       112	-0.0097656	+8.1591797	+1.8896484
       113	+0.0000000	+8.3105469	+1.8847656
       114	-0.0097656	+8.4716797	+1.8798828
       115	-0.0048828	+8.6376953	+1.8798828
       116	-0.0097656	+8.7548828	+1.8896484
       117	-0.0048828	+8.8134766	+1.8994141
       118	-0.0048828	+8.9257813	+1.9140625
       119	+0.0000000	+8.9697266	+1.9384766
       120	-0.0048828	+9.0869141	+1.9677734
       121	-0.0097656	+9.1699219	+1.9921875
       122	-0.0048828	+9.2333984	+2.0214844
       123	-0.0048828	+9.2285156	+2.0458984
       124	+0.0000000	+9.2724609	+2.0605469
       125	+0.0000000	+9.1748047	+2.0751953
       126	-0.0048828	+9.0625000	+2.0898438
       127	-0.0048828	+9.0917969	+2.0947266
       128	-0.0048828	+8.9990234	+2.1044922
       129	+0.0000000	+8.8818359	+2.0996094
       130	-0.0048828	+8.8085938	+2.1093750
       131	-0.0048828	+8.7255859	+2.0996094
       132	+0.0000000	+8.7011719	+2.0996094
       133	-0.0048828	+8.5791016	+2.0898438
       134	-0.0048828	+8.5009766	+2.0849609
       135	-0.0048828	+8.4326172	+2.0751953
       136	+0.0000000	+8.2519531	+2.0605469
       137	-0.0048828	+8.3300781	+2.0458984
       138	-0.0048828	+8.0810547	+2.0312500
       139	-0.0048828	+8.1152344	+2.0117188
       140	-0.0048828	+7.9345703	+1.9873047
       141	-0.0048828	+7.8466797	+1.9677734
       142	-0.0048828	+7.7441406	+1.9433594
       143	+0.0000000	+7.6708984	+1.9287109
       144	+0.0000000	+7.5439453	+1.9042969
       145	-0.0048828	+7.5634766	+1.8896484
       146	+0.0000000	+7.4609375	+1.8701172
       147	+0.0000000	+7.3437500	+1.8554688
       148	-0.0048828	+7.2607422	+1.8457031
       149	-0.0048828	+7.1728516	+1.8212891
       150	+0.0000000	+7.1093750	+1.8017578
       151	-0.0048828	+7.0361328	+1.7822266
       152	-0.0097656	+6.9482422	+1.7675781
       153	-0.0048828	+6.9140625	+1.7431641
       154	+0.0000000	+6.7773438	+1.7285156
       155	-0.0097656	+6.7138672	+1.7041016
       156	-0.0048828	+6.6601563	+1.6894531
       157	-0.0048828	+6.6357422	+1.6601563
       158	-0.0048828	+6.5380859	+1.6455078
       159	+0.0000000	+6.4746094	+1.6210938
       160	+0.0000000	+6.4013672	+1.5917969
       161	-0.0048828	+6.3378906	+1.5673828
       162	+0.0000000	+6.3720703	+1.5380859
       163	+0.0000000	+6.2451172	+1.5136719
       164	-0.0097656	+6.2304688	+1.4990234
       165	-0.0048828	+6.2060547	+1.4697266
       166	-0.0048828	+6.1816406	+1.4501953
       167	-0.0048828	+6.1328125	+1.4306641
       168	-0.0048828	+6.0791016	+1.4160156
       169	-0.0048828	+6.1083984	+1.3867188
       170	-0.0048828	+6.0986328	+1.3623047
       171	-0.0048828	+6.1132813	+1.3476563
       172	-0.0048828	+6.0351563	+1.3378906
       173	-0.0048828	+6.0107422	+1.3134766
       174	+0.0000000	+6.0693359	+1.2988281
       175	+0.0000000	+5.9863281	+1.2890625
       176	-0.0048828	+6.0205078	+1.2890625
       177	-0.0048828	+5.9814453	+1.2744141
       178	-0.0048828	+5.9570313	+1.2695313
       179	-0.0048828	+5.9765625	+1.2646484
       180	-0.0097656	+5.9570313	+1.2646484
       181	-0.0048828	+5.9472656	+1.2500000
       182	-0.0048828	+5.9277344	+1.2402344
       183	+0.0000000	+5.9277344	+1.2353516
       184	-0.0048828	+5.9228516	+1.2353516
       185	-0.0048828	+5.9570313	+1.2207031
       186	+0.0000000	+5.9375000	+1.2158203
       187	+0.0000000	+5.9228516	+1.2011719
       188	-0.0048828	+5.9228516	+1.1962891
       189	+0.0000000	+5.9326172	+1.1767578
       190	+0.0000000	+5.9619141	+1.1718750
       191	-0.0048828	+5.9912109	+1.1523438
       192	-0.0097656	+6.0009766	+1.1474609
       193	+0.0000000	+6.0302734	+1.1328125
       194	-0.0048828	+6.0400391	+1.1328125
       195	-0.0048828	+6.0546875	+1.1230469
       196	-0.0048828	+6.0693359	+1.1132813
       197	-0.0048828	+6.0986328	+1.1132813
       198	-0.0048828	+6.0888672	+1.1181641
       199	+0.0000000	+6.1376953	+1.1132813
       200	+0.0000000	+6.2304688	+1.1035156
       201	-0.0048828	+6.2304688	+1.1035156
       202	-0.0048828	+6.2597656	+1.1083984
       203	-0.0048828	+6.2304688	+1.0986328
       204	+0.0000000	+6.2841797	+1.0888672
       205	-0.0048828	+6.3281250	+1.0937500
       206	+0.0000000	+6.3623047	+1.0937500
       207	-0.0048828	+6.3085938	+1.0937500
       208	-0.0048828	+6.4111328	+1.0791016
       209	+0.0000000	+6.5332031	+1.0986328
       210	-0.0048828	+6.5087891	+1.1035156
       211	-0.0048828	+6.5771484	+1.1132813
       212	-0.0048828	+6.6845703	+1.1132813
       213	-0.0048828	+6.6699219	+1.1376953
       214	+0.0000000	+6.6259766	+1.1376953
       215	+0.0000000	+6.7626953	+1.1523438
       216	+0.0000000	+6.7089844	+1.1523438
       217	-0.0048828	+6.8408203	+1.1767578
       218	+0.0000000	+6.9091797	+1.1767578
       219	-0.0048828	+7.0703125	+1.1962891
       220	-0.0048828	+7.0947266	+1.2011719
       221	-0.0048828	+7.0898438	+1.2304688
       222	+0.0000000	+7.2851563	+1.2402344
       223	-0.0048828	+7.2460938	+1.2597656
       224	-0.0048828	+7.3876953	+1.2646484
       225	-0.0048828	+7.4316406	+1.2939453
       226	-0.0097656	+7.5000000	+1.3232422
       227	-0.0048828	+7.6464844	+1.3427734
       228	+0.0000000	+7.6806641	+1.3574219
       229	+0.0000000	+7.8906250	+1.3818359
       230	+0.0000000	+7.8222656	+1.4160156
       231	+0.0000000	+8.0468750	+1.4306641
       232	-0.0048828	+7.9541016	+1.4550781
       233	-0.0048828	+8.1347656	+1.4746094
       234	-0.0048828	+8.1689453	+1.4990234
       235	+0.0000000	+8.3056641	+1.5185547
       236	+0.0000000	+8.3251953	+1.5429688
       237	-0.0048828	+8.4179688	+1.5625000
       238	-0.0048828	+8.4472656	+1.5820313
       239	-0.0048828	+8.5644531	+1.6015625
       240	+0.0000000	+8.6181641	+1.6162109
       241	-0.0048828	+8.5791016	+1.6308594
       242	-0.0048828	+8.7744141	+1.6503906
       243	-0.0048828	+8.7255859	+1.6601563
       244	+0.0000000	+8.8720703	+1.6748047
       245	-0.0048828	+8.8281250	+1.6894531
       246	-0.0048828	+8.9599609	+1.6992188
       247	-0.0048828	+8.9892578	+1.7089844
       248	-0.0048828	+9.0527344	+1.7138672
       249	-0.0048828	+9.0332031	+1.7236328
       250	+0.0000000	+9.0771484	+1.7285156
       251	-0.0048828	+9.1064453	+1.7285156
       252	-0.0048828	+9.0820313	+1.7333984
       253	-0.0048828	+9.1650391	+1.7333984
       254	-0.0048828	+9.0722656	+1.7382813
       255	-0.0048828	+9.2089844	+1.7382813
       256	+0.0000000	+9.0771484	+1.7285156
       257	-0.0048828	+9.0869141	+1.7285156
       258	+0.0000000	+8.8916016	+1.7236328
       259	-0.0048828	+8.9599609	+1.7089844
       260	+0.0000000	+8.8916016	+1.6992188
       261	-0.0048828	+8.8867188	+1.6894531
       262	+0.0000000	+8.8183594	+1.6992188
       263	-0.0048828	+8.7744141	+1.7041016
       264	+0.0000000	+8.7548828	+1.7285156
       265	+0.0000000	+8.6621094	+1.7529297
       266	-0.0048828	+8.6767578	+1.7968750
       267	-0.0048828	+8.5888672	+1.8212891
       268	+0.0000000	+8.5693359	+1.8554688
       269	-0.0048828	+8.4716797	+1.8798828
       270	-0.0097656	+8.4472656	+1.9140625
       271	+0.0000000	+8.4033203	+1.9287109
       272	+0.0000000	+8.3300781	+1.9433594
       273	+0.0000000	+8.3496094	+1.9433594
       274	+0.0000000	+8.2373047	+1.9531250
       275	+0.0000000	+8.2080078	+1.9482422
       276	+0.0000000	+8.1298828	+1.9384766
       277	-0.0048828	+8.1005859	+1.9238281
       278	-0.0048828	+7.9931641	+1.9189453
       279	-0.0048828	+8.0175781	+1.9091797
       280	-0.0048828	+7.8320313	+1.8945313
       281	-0.0048828	+7.8808594	+1.8798828
       282	-0.0097656	+7.7148438	+1.8847656
       283	-0.0048828	+7.7734375	+1.8750000
       284	+0.0000000	+7.6367188	+1.8701172
       285	-0.0048828	+7.6269531	+1.8603516
       286	+0.0000000	+7.5634766	+1.8603516
       287	+0.0000000	+7.4218750	+1.8505859
       288	+0.0000000	+7.4658203	+1.8505859
       289	+0.0000000	+7.2949219	+1.8359375
       290	-0.0048828	+7.4072266	+1.8310547
       291	+0.0000000	+7.1875000	+1.8212891
       292	-0.0048828	+7.2265625	+1.8164063
       293	-0.0048828	+7.0214844	+1.8017578
       294	-0.0097656	+7.1435547	+1.7919922
       295	-0.0048828	+6.9189453	+1.7822266
       296	+0.0000000	+7.1142578	+1.7675781
       297	-0.0048828	+6.8261719	+1.7431641
       298	-0.0048828	+6.9824219	+1.7333984
       299	-0.0048828	+6.7919922	+1.7138672
       300	-0.0048828	+6.8164063	+1.6992188
       301	-0.0048828	+6.7578125	+1.6748047
       302	+0.0000000	+6.7285156	+1.6601563
       303	+0.0000000	+6.6699219	+1.6357422
       304	+0.0000000	+6.6552734	+1.6210938
       305	+0.0000000	+6.6015625	+1.5966797
       306	-0.0048828	+6.5429688	+1.5869141
       307	+0.0000000	+6.5869141	+1.5625000
       308	+0.0000000	+6.4648438	+1.5429688
       309	-0.0097656	+6.5332031	+1.5185547
       310	-0.0048828	+6.4306641	+1.5087891
       311	-0.0048828	+6.5185547	+1.4892578
       312	+0.0000000	+6.3916016	+1.4746094
       313	-0.0048828	+6.4746094	+1.4599609
       314	-0.0048828	+6.3330078	+1.4501953
       315	+0.0000000	+6.4453125	+1.4355469
       316	-0.0048828	+6.3037109	+1.4208984
       317	+0.0000000	+6.3916016	+1.4062500
       318	+0.0000000	+6.2890625	+1.3964844
       319	+0.0000000	+6.3720703	+1.3818359
       320	-0.0048828	+6.2841797	+1.3769531
       321	+0.0000000	+6.3623047	+1.3623047
       322	+0.0000000	+6.2792969	+1.3574219
       323	-0.0048828	+6.3623047	+1.3525391
       324	-0.0048828	+6.2695313	+1.3525391
       325	-0.0048828	+6.3378906	+1.3427734
       326	-0.0048828	+6.2792969	+1.3427734
       327	+0.0000000	+6.3378906	+1.3378906
       328	-0.0048828	+6.3134766	+1.3378906
       329	-0.0048828	+6.3671875	+1.3330078
       330	+0.0000000	+6.3427734	+1.3330078
       331	+0.0000000	+6.3818359	+1.3330078
       332	-0.0048828	+6.3671875	+1.3330078
       333	-0.0048828	+6.3720703	+1.3281250
       334	-0.0048828	+6.4111328	+1.3330078
       335	-0.0048828	+6.4453125	+1.3232422
       336	-0.0048828	+6.4306641	+1.3232422
       337	-0.0048828	+6.4599609	+1.3134766
       338	-0.0048828	+6.4746094	+1.3085938
       339	-0.0048828	+6.4990234	+1.2939453
       340	+0.0000000	+6.5234375	+1.2695313
       341	+0.0000000	+6.5576172	+1.2597656
       342	+0.0000000	+6.5820313	+1.2548828
       343	-0.0048828	+6.6259766	+1.2451172
       344	-0.0048828	+6.6210938	+1.2255859
       345	-0.0048828	+6.6552734	+1.2353516
       346	-0.0048828	+6.7285156	+1.2255859
       347	-0.0048828	+6.7041016	+1.2304688
       348	-0.0048828	+6.8066406	+1.2402344
       349	-0.0048828	+6.7968750	+1.2451172
       350	-0.0048828	+6.8505859	+1.2402344
       351	+0.0000000	+6.8457031	+1.2500000
       352	+0.0000000	+6.9580078	+1.2695313
       353	-0.0048828	+6.9726563	+1.2646484
       354	-0.0048828	+7.0312500	+1.2841797
       355	+0.0000000	+7.0458984	+1.2890625
       356	+0.0000000	+7.0556641	+1.2988281
       357	-0.0048828	+7.0947266	+1.3085938
       358	-0.0048828	+7.2070313	+1.3232422
       359	-0.0048828	+7.1826172	+1.3281250
       360	-0.0048828	+7.2753906	+1.3427734
       361	-0.0048828	+7.3388672	+1.3525391
       362	-0.0048828	+7.3437500	+1.3623047
       363	-0.0048828	+7.4267578	+1.3720703
       364	-0.0048828	+7.4951172	+1.3916016
       365	+0.0000000	+7.5341797	+1.3964844
       366	+0.0000000	+7.5488281	+1.4111328
       367	-0.0048828	+7.6269531	+1.4160156
       368	-0.0048828	+7.6953125	+1.4355469
       369	+0.0000000	+7.7685547	+1.4404297
       370	-0.0048828	+7.7734375	+1.4599609
       371	+0.0000000	+7.8320313	+1.4599609
       372	-0.0048828	+7.8515625	+1.4697266
       373	-0.0048828	+7.9833984	+1.4843750
       374	-0.0048828	+7.9589844	+1.5039063
       375	-0.0048828	+8.0859375	+1.5087891
       376	+0.0000000	+8.0566406	+1.5087891
       377	+0.0000000	+8.1640625	+1.5234375
       378	-0.0048828	+8.1542969	+1.5283203
       379	-0.0048828	+8.2080078	+1.5429688
       380	-0.0048828	+8.2470703	+1.5478516
       381	-0.0048828	+8.3105469	+1.5625000
       382	-0.0048828	+8.3251953	+1.5625000
       383	+0.0000000	+8.3105469	+1.5771484
       384	-0.0048828	+8.3740234	+1.5869141
       385	+0.0000000	+8.3789063	+1.5820313
       386	-0.0048828	+8.4765625	+1.6015625
       387	-0.0048828	+8.4423828	+1.6015625
       388	+0.0000000	+8.4814453	+1.6064453
       389	-0.0097656	+8.4716797	+1.6113281
       390	-0.0048828	+8.5205078	+1.6210938
       391	-0.0048828	+8.4814453	+1.6210938
       392	+0.0000000	+8.5449219	+1.6259766
       393	-0.0048828	+8.5253906	+1.6308594
       394	+0.0000000	+8.5595703	+1.6259766
       395	+0.0000000	+8.4375000	+1.6259766
       396	-0.0048828	+8.3691406	+1.6259766
       397	+0.0000000	+8.3447266	+1.6113281
       398	+0.0000000	+8.3886719	+1.6015625
       399	-0.0048828	+8.3056641	+1.5820313
       400	-0.0048828	+8.2763672	+1.5869141
       401	-0.0048828	+8.2568359	+1.5771484
       402	-0.0048828	+8.1787109	+1.5869141
       403	-0.0048828	+8.2519531	+1.5966797
       404	-0.0048828	+8.1738281	+1.6162109
       405	+0.0000000	+8.1787109	+1.6357422
       406	+0.0000000	+8.0566406	+1.6650391
       407	+0.0000000	+8.0761719	+1.6796875
       408	-0.0048828	+7.9785156	+1.6943359
       409	+0.0000000	+8.0371094	+1.7138672
       410	-0.0048828	+7.9638672	+1.7382813
       411	-0.0048828	+7.9589844	+1.7480469
       412	+0.0000000	+7.8955078	+1.7578125
       413	-0.0048828	+7.8613281	+1.7724609
       414	-0.0048828	+7.8808594	+1.7822266
       415	-0.0048828	+7.7880859	+1.7919922
       416	-0.0048828	+7.8222656	+1.7773438
       417	-0.0048828	+7.7148438	+1.7919922
       418	-0.0048828	+7.7685547	+1.7822266
       419	+0.0000000	+7.6171875	+1.7773438
       420	-0.0048828	+7.6611328	+1.7724609
       421	+0.0000000	+7.5634766	+1.7675781
       422	+0.0000000	+7.5585938	+1.7578125
       423	-0.0048828	+7.5488281	+1.7626953
       424	-0.0048828	+7.4804688	+1.7578125
       425	-0.0048828	+7.5146484	+1.7529297
       426	-0.0048828	+7.3632813	+1.7480469
       427	-0.0048828	+7.4267578	+1.7480469
       428	-0.0048828	+7.2851563	+1.7529297
       429	-0.0048828	+7.3437500	+1.7431641
       430	-0.0048828	+7.2167969	+1.7431641
       431	-0.0048828	+7.2558594	+1.7382813
       432	-0.0048828	+7.1533203	+1.7431641
       433	-0.0048828	+7.1533203	+1.7382813
       434	-0.0048828	+7.1191406	+1.7236328
       435	+0.0000000	+7.1142578	+1.7187500
       436	-0.0048828	+7.0751953	+1.7138672
       437	-0.0048828	+7.0068359	+1.7041016
       438	-0.0048828	+6.9921875	+1.6845703
       439	-0.0048828	+7.0166016	+1.6796875
       440	-0.0048828	+6.9433594	+1.6796875
       441	-0.0048828	+6.9335938	+1.6601563
       442	-0.0097656	+6.8994141	+1.6601563
       443	-0.0048828	+6.9189453	+1.6455078
       444	+0.0000000	+6.8164063	+1.6357422
       445	-0.0048828	+6.8798828	+1.6357422
       446	+0.0000000	+6.7724609	+1.6308594
       447	+0.0000000	+6.7919922	+1.6259766
       448	+0.0000000	+6.7578125	+1.6259766
       449	-0.0048828	+6.7822266	+1.6210938
       450	+0.0000000	+6.7724609	+1.6162109
       451	-0.0048828	+6.7626953	+1.6162109
       452	-0.0048828	+6.7675781	+1.6064453
       453	-0.0048828	+6.7138672	+1.6015625
       454	-0.0097656	+6.7431641	+1.6015625
       455	-0.0048828	+6.6796875	+1.5917969
       456	-0.0048828	+6.7089844	+1.5771484
       457	-0.0048828	+6.6796875	+1.5869141
       458	+0.0000000	+6.7041016	+1.5771484
       459	+0.0000000	+6.6650391	+1.5771484
       460	-0.0048828	+6.6748047	+1.5722656
       461	-0.0048828	+6.6552734	+1.5722656
       462	+0.0000000	+6.6845703	+1.5625000
       463	-0.0048828	+6.7187500	+1.5673828
       464	-0.0048828	+6.7431641	+1.5722656
       465	+0.0000000	+6.7138672	+1.5625000
       466	-0.0048828	+6.7480469	+1.5673828
       467	-0.0048828	+6.7626953	+1.5625000
       468	+0.0000000	+6.7822266	+1.5625000
       469	-0.0048828	+6.7871094	+1.5478516
       470	-0.0048828	+6.7919922	+1.5527344
       471	-0.0048828	+6.7919922	+1.5380859
       472	+0.0000000	+6.8066406	+1.5234375
       473	-0.0048828	+6.8261719	+1.5185547
       474	+0.0000000	+6.8652344	+1.5039063
       475	+0.0000000	+6.8945313	+1.4990234
       476	-0.0048828	+6.8896484	+1.4892578
       477	-0.0048828	+6.9384766	+1.4648438
       478	-0.0048828	+6.9238281	+1.4550781
       479	-0.0048828	+6.9677734	+1.4306641
       480	-0.0048828	+7.0312500	+1.4208984
       481	-0.0048828	+7.0166016	+1.3916016
       482	-0.0048828	+7.0214844	+1.3867188
       483	-0.0048828	+7.0507813	+1.3720703
       484	+0.0000000	+7.0751953	+1.3574219
       485	-0.0048828	+7.1044922	+1.3623047
       486	+0.0000000	+7.1533203	+1.3574219
       487	+0.0000000	+7.1435547	+1.3574219
       488	-0.0048828	+7.1582031	+1.3525391
       489	-0.0048828	+7.1582031	+1.3671875
       490	-0.0048828	+7.2167969	+1.3671875
       491	-0.0048828	+7.2900391	+1.3769531
       492	-0.0097656	+7.2851563	+1.3818359
       493	-0.0048828	+7.3242188	+1.3916016
       494	+0.0000000	+7.3095703	+1.3916016
       495	+0.0000000	+7.3681641	+1.3964844
       496	-0.0048828	+7.3779297	+1.4062500
       497	-0.0048828	+7.4365234	+1.4111328
       498	+0.0000000	+7.4658203	+1.4111328
       499	+0.0000000	+7.4902344	+1.4208984
       500	-0.0048828	+7.5097656	+1.4306641
       501	-0.0048828	+7.5292969	+1.4306641
       502	-0.0048828	+7.5585938	+1.4404297
       503	-0.0048828	+7.5683594	+1.4404297
       504	-0.0048828	+7.6513672	+1.4550781
       505	+0.0000000	+7.6367188	+1.4550781
       506	-0.0048828	+7.7343750	+1.4648438
       507	-0.0097656	+7.6904297	+1.4697266
       508	+0.0000000	+7.8027344	+1.4697266
       509	-0.0048828	+7.7246094	+1.4746094
       510	+0.0000000	+7.7978516	+1.4794922
       511	+0.0000000	+7.7929688	+1.4892578
       512	-0.0048828	+7.8466797	+1.4941406
       513	-0.0048828	+7.8466797	+1.4990234
       514	-0.0048828	+7.8417969	+1.4990234
       515	+0.0000000	+7.8857422	+1.5039063
       516	-0.0048828	+7.8564453	+1.5136719
       517	+0.0000000	+7.9492188	+1.5087891
       518	-0.0048828	+7.9003906	+1.5234375
       519	-0.0048828	+7.9980469	+1.5185547
       520	-0.0048828	+7.9638672	+1.5283203
       521	-0.0097656	+8.0078125	+1.5283203
       522	-0.0048828	+7.9785156	+1.5380859
       523	-0.0048828	+8.0664063	+1.5332031
       524	+0.0000000	+8.0224609	+1.5332031
       525	-0.0048828	+8.0371094	+1.5380859
       526	+0.0000000	+8.0175781	+1.5478516
       527	+0.0000000	+8.0322266	+1.5429688
       528	-0.0048828	+7.9443359	+1.5332031
       529	+0.0000000	+7.8710938	+1.5380859
       530	-0.0048828	+7.8515625	+1.5380859
       531	-0.0048828	+7.8613281	+1.5283203
       532	-0.0048828	+7.8564453	+1.5039063
       533	-0.0048828	+7.8710938	+1.5087891
       534	-0.0048828	+7.8662109	+1.4843750
       535	+0.0000000	+7.8076172	+1.4746094
       536	-0.0048828	+7.8027344	+1.4648438
       537	+0.0000000	+7.7783203	+1.4746094
       538	+0.0000000	+7.7636719	+1.4697266
       539	-0.0048828	+7.7001953	+1.4892578
       540	-0.0048828	+7.7050781	+1.5039063
       541	-0.0048828	+7.6708984	+1.5283203
       542	-0.0048828	+7.7001953	+1.5380859
       543	-0.0048828	+7.6806641	+1.5576172
       544	+0.0000000	+7.6708984	+1.5673828
       545	-0.0048828	+7.6074219	+1.5869141
       546	-0.0048828	+7.6708984	+1.5917969
       547	+0.0000000	+7.6269531	+1.6064453
       548	-0.0048828	+7.6220703	+1.6210938
       549	+0.0000000	+7.5732422	+1.6210938
       550	-0.0048828	+7.5488281	+1.6308594
       551	+0.0000000	+7.5292969	+1.6406250
       552	-0.0048828	+7.4951172	+1.6552734
       553	+0.0000000	+7.4609375	+1.6552734
       554	-0.0048828	+7.5000000	+1.6601563
       555	-0.0048828	+7.4658203	+1.6650391
       556	+0.0000000	+7.4414063	+1.6650391
       557	-0.0048828	+7.4121094	+1.6650391
       558	-0.0048828	+7.3779297	+1.6699219
       559	-0.0048828	+7.3974609	+1.6699219
       560	-0.0048828	+7.3388672	+1.6650391
       561	+0.0000000	+7.3681641	+1.6601563
       562	+0.0000000	+7.3095703	+1.6650391
       563	-0.0048828	+7.3095703	+1.6650391
       564	+0.0000000	+7.2753906	+1.6650391
       565	-0.0048828	+7.2802734	+1.6650391
       566	-0.0048828	+7.2460938	+1.6650391
       567	-0.0048828	+7.2412109	+1.6650391
       568	+0.0000000	+7.1972656	+1.6650391
       569	-0.0048828	+7.2167969	+1.6650391
       570	-0.0048828	+7.2167969	+1.6650391
       571	-0.0048828	+7.2119141	+1.6601563
       572	-0.0048828	+7.1777344	+1.6552734
       573	-0.0048828	+7.1582031	+1.6503906
       574	-0.0048828	+7.1289063	+1.6552734
       575	+0.0000000	+7.1093750	+1.6503906
       576	+0.0000000	+7.1142578	+1.6455078
       577	-0.0048828	+7.0947266	+1.6503906
       578	+0.0000000	+7.0654297	+1.6503906
       579	-0.0048828	+7.0703125	+1.6455078
       580	+0.0000000	+7.1044922	+1.6455078
       581	-0.0048828	+7.0751953	+1.6455078
       582	+0.0000000	+7.0654297	+1.6406250
       583	-0.0048828	+7.0410156	+1.6406250
